Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale
Alphington,4/2 Miller St,2,t,805000.0,S,Miles,2016-11-12,6.4,3078,2,2,3,155.0,140.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211,23.333333333333332,-0.05084745762711865,11,12,5
Alphington,2/5 Yarana Rd,2,u,465000.0,S,McGrath,2016-11-12,6.4,3078,2,1,1,0.0,126.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211,25.2,1.0,11,46,5
Alphington,815 Heidelberg Rd,3,h,2000000.0,PI,hockingstuart,2016-10-15,6.4,3078,3,3,2,686.0,126.0,Darebin,-37.78,145.0341,Northern Metropolitan,2211,14.0,-0.6896551724137931,10,46,5
Alphington,44 Naroon Rd,3,h,1540000.0,S,Nelson,2016-04-16,6.4,3078,3,1,2,592.0,126.0,Darebin,-37.7755,145.0288,Northern Metropolitan,2211,18.0,-0.649025069637883,4,46,5
Alphington,3/98 Grange Rd,2,u,820000.0,S,Nelson,2017-03-18,6.4,3078,2,1,1,183.0,126.0,Darebin,-37.7747,145.0264,Northern Metropolitan,2211,25.2,-0.18446601941747573,3,47,5
Alphington,10 Bennett St,4,h,1830000.0,S,Nelson,2016-11-19,6.4,3078,4,2,2,606.0,112.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211,11.2,-0.6880222841225627,11,46,5
Alphington,38 Bennett St,4,h,2100000.0,S,Nelson,2016-11-19,6.4,3078,4,2,2,575.0,271.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211,27.1,-0.35933806146572106,11,8,5
Alphington,2c Hamilton St,3,h,865000.0,SP,hockingstuart,2016-05-22,6.4,3078,3,1,1,180.0,131.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211,18.714285714285715,-0.15755627009646303,5,6,6
Alphington,5/5 Yarana Rd,2,u,390000.0,VB,Nelson,2016-05-22,6.4,3078,2,1,1,0.0,60.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211,12.0,1.0,5,56,6
Alphington,7/7 Chandler Hwy,2,t,650000.0,SP,Brace,2016-09-24,6.4,3078,0,1,0,0.0,126.0,Yarra,-37.7848,145.025,Northern Metropolitan,2211,42.0,1.0,9,46,5
Alphington,1/14 Fulham Rd,2,u,512000.0,S,Love,2017-02-25,6.4,3078,2,1,1,0.0,61.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211,12.2,1.0,2,52,5
Alphington,22 Lowther St,3,h,1165000.0,S,Barry,2016-06-27,6.4,3078,3,1,2,979.0,126.0,Yarra,-37.7792,145.029,Northern Metropolitan,2211,18.0,-0.7719457013574661,6,46,0
Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,2016-11-27,6.4,3078,4,2,2,556.0,272.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211,27.2,-0.34299516908212563,11,86,6
Alphington,6 Naroon Rd,3,h,1485000.0,SP,McGrath,2016-08-28,6.4,3078,3,0,0,597.0,126.0,Darebin,-37.7781,145.0284,Northern Metropolitan,2211,21.0,-0.6514522821576764,8,46,6
Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,2016-07-30,6.4,3078,4,2,3,589.0,210.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211,21.0,-0.47434292866082606,7,96,5
Altona,158 Queen St,3,h,520000.0,VB,Greg,2016-09-03,13.8,3018,3,2,1,352.0,242.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301,30.25,-0.18518518518518517,9,1,5
Altona,59 Bracken Gr,5,h,1525000.0,S,Greg,2016-12-03,13.8,3018,5,3,3,729.0,268.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301,20.615384615384617,-0.46238716148445336,12,11,5
Altona,1/123 Blyth St,2,t,720000.0,S,hockingstuart,2016-02-04,13.8,3018,2,1,2,292.0,125.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301,25.0,-0.40047961630695444,2,3,3
Altona,4 Blyth St,3,h,1120000.0,S,Barlow,2017-03-04,13.8,3018,3,1,2,506.0,120.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301,17.142857142857142,-0.6166134185303515,3,87,5
Altona,20 Linnet St,4,h,780000.0,PI,Sweeney,2016-06-04,13.8,3018,4,1,4,655.0,126.0,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301,14.0,-0.677336747759283,6,46,5
Altona,29 Rose St,4,h,1780000.0,SP,Greg,2016-06-04,13.8,3018,4,3,6,1057.0,220.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301,20.0,-0.6554424432263116,6,54,5
Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,2016-08-06,13.8,3018,2,1,2,311.0,94.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301,15.666666666666666,-0.5358024691358024,8,61,5
Altona,5/35 Grieve Pde,2,u,406000.0,SP,hockingstuart,2016-08-06,13.8,3018,2,1,1,65.0,126.0,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301,25.2,0.3193717277486911,8,46,5
Altona,156 Maidstone St,3,h,660000.0,VB,Greg,2016-05-07,13.8,3018,3,1,1,602.0,123.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301,17.571428571428573,-0.6606896551724138,5,61,5
Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,2016-11-07,13.8,3018,3,1,1,530.0,126.0,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301,18.0,-0.6158536585365854,11,46,0
Altona,1/136 Queen St,2,u,580000.0,S,Barlow,2016-10-08,13.8,3018,2,1,1,225.0,93.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301,18.6,-0.41509433962264153,10,28,5
Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,2016-10-08,13.8,3018,3,1,4,777.0,22.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301,3.142857142857143,-0.9449311639549437,10,63,5
Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,2016-10-08,13.8,3018,3,2,2,280.0,126.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301,15.75,-0.3793103448275862,10,19,5
Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,2016-09-10,13.8,3018,2,1,1,127.0,76.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301,15.2,-0.2512315270935961,9,26,5
Altona,261 Queen St,4,h,1070000.0,S,Barlow,2016-09-10,13.8,3018,4,2,2,695.0,126.0,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301,12.6,-0.6930572472594397,9,46,5
Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,2016-09-10,13.8,3018,2,1,2,115.0,57.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301,11.4,-0.3372093023255814,9,36,5
Altona,1/60 David St,3,u,605000.0,S,Jas,2016-12-10,13.8,3018,3,2,2,230.0,126.0,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301,15.75,-0.29213483146067415,12,46,5
Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,2017-02-11,13.8,3018,3,2,2,197.0,152.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301,19.0,-0.12893982808022922,2,47,5
Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,2017-02-11,13.8,3018,2,1,1,0.0,65.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301,13.0,1.0,2,52,5
Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,2017-02-11,13.8,3018,2,1,1,0.0,126.0,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301,25.2,1.0,2,47,5
Altona,24 Wren St,4,h,845000.0,S,hockingstuart,2017-02-11,13.8,3018,4,1,2,745.0,130.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301,14.444444444444445,-0.7028571428571428,2,67,5
Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,2016-11-12,13.8,3018,3,2,2,211.0,176.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301,22.0,-0.09043927648578812,11,46,5
Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,2016-08-13,13.8,3018,3,2,1,69.0,141.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301,17.625,0.34285714285714286,8,2,5
Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,2016-05-14,13.8,3018,3,1,4,625.0,126.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301,18.0,-0.6644474034620506,5,56,5
Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,2016-05-14,13.8,3018,2,1,1,168.0,126.0,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301,25.2,-0.14285714285714285,5,46,5
Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,2016-10-15,13.8,3018,2,1,1,137.0,77.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301,15.4,-0.2803738317757009,10,26,5
Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,2016-04-16,13.8,3018,3,2,1,70.0,126.0,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301,15.75,0.2857142857142857,4,46,5
Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,2016-04-16,13.8,3018,3,1,2,606.0,87.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301,12.428571428571429,-0.7489177489177489,4,66,5
Altona,5/8 David St,2,u,580000.0,PI,Biggin,2016-07-16,13.8,3018,2,2,1,175.0,76.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301,12.666666666666666,-0.3944223107569721,7,3,5
Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,2016-09-17,13.8,3018,3,1,2,363.0,126.0,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301,18.0,-0.48466257668711654,9,46,5
Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,2017-03-18,13.8,3018,3,2,2,534.0,136.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301,17.0,-0.5940298507462687,3,52,5
Altona,4 Boyd St,3,h,980000.0,S,Barlow,2016-11-19,13.8,3018,3,1,2,724.0,126.0,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301,18.0,-0.7035294117647058,11,46,5
Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,2016-05-22,13.8,3018,3,2,0,265.0,126.0,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301,15.75,-0.3554987212276215,5,46,6
Altona,185 Queen St,3,h,880000.0,PI,Barlow,2016-08-22,13.8,3018,3,3,1,577.0,126.0,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301,14.0,-0.6415362731152204,8,46,0
Altona,3/20 Mulga St,3,u,577000.0,S,Williams,2016-04-23,13.8,3018,3,2,1,205.0,113.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301,14.125,-0.2893081761006289,4,9,5
Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,2017-02-25,13.8,3018,4,1,0,797.0,126.0,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301,14.0,-0.7269772481040087,2,47,5
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,2017-02-25,13.8,3018,3,1,2,181.0,126.0,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301,18.0,-0.1791530944625407,2,47,5
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,2016-06-27,13.8,3018,3,2,2,529.0,126.0,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301,15.75,-0.6152671755725191,6,46,0
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,2016-11-27,13.8,3018,2,2,1,675.0,100.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301,16.666666666666668,-0.7419354838709677,11,66,6
Altona,49 Bent St,3,h,1500000.0,S,Barlow,2016-05-28,13.8,3018,3,1,1,929.0,126.0,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301,18.0,-0.7611374407582938,5,46,5
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,2016-05-28,13.8,3018,3,2,1,70.0,3.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301,0.375,-0.9178082191780822,5,2,5
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,2016-05-28,13.8,3018,3,1,4,697.0,126.0,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301,18.0,-0.6938031591737546,5,46,5
Altona,219 Civic Pde,3,h,740000.0,S,Greg,2016-08-28,13.8,3018,3,1,2,604.0,126.0,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301,18.0,-0.6547945205479452,8,46,6
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,2016-08-28,13.8,3018,4,2,3,532.0,126.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301,12.6,-0.6170212765957447,8,46,6
Altona,2/60 David St,2,h,535600.0,SP,Compton,2016-07-30,13.8,3018,2,1,1,154.0,91.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301,18.2,-0.2571428571428571,7,20,5
Altona North,45 Hearn St,5,h,1085000.0,S,FN,2016-09-03,11.1,3025,5,3,6,592.0,251.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132,19.307692307692307,-0.4045077105575326,9,51,5
Altona North,4 Knapp St,3,h,781000.0,S,Jas,2016-09-03,11.1,3025,3,1,2,533.0,117.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132,16.714285714285715,-0.64,9,46,5
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,2017-03-04,11.1,3025,3,1,3,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,18.0,-0.6294117647058823,3,47,5
Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,2017-03-04,11.1,3025,2,1,1,77.0,77.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132,15.4,0.0,3,8,5
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,2017-03-04,11.1,3025,3,1,3,655.0,126.0,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132,18.0,-0.677336747759283,3,47,5
Altona North,33 Carthy St,3,h,683000.0,S,FN,2016-06-04,11.1,3025,3,1,2,534.0,167.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132,23.857142857142858,-0.5235378031383737,6,49,5
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,2016-06-04,11.1,3025,3,1,3,540.0,126.0,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132,18.0,-0.6216216216216216,6,46,5
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,2016-08-06,11.1,3025,3,2,1,0.0,130.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132,16.25,1.0,8,4,5
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,2016-05-07,11.1,3025,3,1,1,328.0,118.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132,16.857142857142858,-0.47085201793721976,5,46,5
Altona North,5 Binns St,3,h,710000.0,PI,Village,2016-11-07,11.1,3025,3,1,3,540.0,116.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132,16.571428571428573,-0.6463414634146342,11,56,0
Altona North,25 Allan St,4,h,875000.0,SP,Jas,2016-10-08,11.1,3025,3,1,4,559.0,169.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132,21.125,-0.5357142857142857,10,51,5
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,2016-12-10,11.1,3025,3,1,3,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132,18.0,-0.6294117647058823,12,46,5
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,2017-03-11,11.1,3025,2,1,1,252.0,126.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132,25.2,-0.3333333333333333,3,52,5
Altona North,21 Allan St,4,h,650000.0,SP,Williams,2016-06-12,11.1,3025,4,1,4,558.0,126.0,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132,14.0,-0.631578947368421,6,46,6
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,2016-05-14,11.1,3025,3,2,2,171.0,109.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132,13.625,-0.22142857142857142,5,4,5
Altona North,11 Beevers St,3,h,708000.0,S,Greg,2016-10-15,11.1,3025,3,1,2,585.0,97.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132,13.857142857142858,-0.7155425219941349,10,56,5
Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,2016-10-15,11.1,3025,4,1,4,851.0,126.0,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132,14.0,-0.7420675537359263,10,46,5
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,2016-11-19,11.1,3025,3,1,3,551.0,126.0,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132,18.0,-0.6277695716395865,11,46,5
Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,2016-11-19,11.1,3025,3,1,3,602.0,603.0,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132,86.14285714285714,0.0008298755186721991,11,46,5
Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,2016-05-22,11.1,3025,3,1,2,740.0,126.0,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132,18.0,-0.7090069284064665,5,46,6
Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,2016-05-22,11.1,3025,4,2,4,315.0,170.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132,17.0,-0.29896907216494845,5,8,6
Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,2016-08-22,11.1,3025,5,2,2,276.0,100.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132,10.0,-0.46808510638297873,8,6,0
Altona North,2 Gadsden St,3,h,728500.0,S,Jas,2016-08-22,11.1,3025,3,1,1,531.0,157.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132,22.428571428571427,-0.5436046511627907,8,56,0
Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,2016-08-22,11.1,3025,3,2,1,590.0,160.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132,20.0,-0.5733333333333334,8,66,0
Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,2016-08-22,11.1,3025,3,1,4,715.0,126.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132,18.0,-0.7003567181926278,8,8,0
Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,2016-04-23,11.1,3025,3,1,2,561.0,126.0,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132,18.0,-0.6331877729257642,4,46,5
Altona North,35 May St,2,h,610000.0,S,RT,2016-09-24,11.1,3025,2,1,2,691.0,126.0,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132,25.2,-0.6915544675642595,9,46,5
Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,2017-02-25,11.1,3025,3,2,3,555.0,130.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132,16.25,-0.6204379562043796,2,57,5
Altona North,84 May St,4,h,970000.0,S,Greg,2017-02-25,11.1,3025,4,1,2,708.0,126.0,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132,14.0,-0.697841726618705,2,47,5
Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,2016-06-27,11.1,3025,4,1,3,668.0,126.0,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132,14.0,-0.6826196473551638,6,46,0
Altona North,268d Mason St,4,t,847500.0,S,RT,2016-06-27,11.1,3025,4,3,1,252.0,126.0,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132,11.454545454545455,-0.3333333333333333,6,46,0
Altona North,5 Cresser St,4,h,1200000.0,SP,RT,2016-11-27,11.1,3025,4,1,4,633.0,158.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132,17.555555555555557,-0.6005056890012642,11,56,6
Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,2016-11-27,11.1,3025,3,1,1,557.0,126.0,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132,18.0,-0.6310395314787701,11,46,6
Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,2016-05-28,11.1,3025,3,1,1,536.0,126.0,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132,18.0,-0.6193353474320241,5,46,5
Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,2016-08-28,11.1,3025,2,1,1,153.0,70.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132,14.0,-0.3721973094170404,8,46,6
Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,2016-09-03,6.3,3143,2,1,1,0.0,76.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836,15.2,1.0,9,52,5
Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,2016-12-03,6.3,3143,2,1,0,861.0,126.0,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836,25.2,-0.7446808510638298,12,46,5
Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,2016-12-03,6.3,3143,3,2,2,0.0,100.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836,12.5,1.0,12,18,5
Armadale,4/769 High St,3,t,1205000.0,S,Jellis,2016-12-03,6.3,3143,3,2,2,101.0,105.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836,13.125,0.019417475728155338,12,16,5
Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,2016-12-03,6.3,3143,3,2,2,296.0,150.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836,18.75,-0.3273542600896861,12,127,5
Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,2016-12-03,6.3,3143,1,1,0,0.0,126.0,Stonnington,-37.853,145.0167,Southern Metropolitan,4836,42.0,1.0,12,46,5
Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,2017-03-04,6.3,3143,3,1,1,217.0,116.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836,16.571428571428573,-0.3033033033033033,3,129,5
Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,2017-03-04,6.3,3143,2,1,2,0.0,126.0,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836,25.2,1.0,3,47,5
Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,2017-03-04,6.3,3143,3,2,2,0.0,165.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836,20.625,1.0,3,22,5
Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,2017-03-04,6.3,3143,2,1,1,0.0,126.0,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836,25.2,1.0,3,47,5
Armadale,12 Willis St,3,h,2050000.0,S,Marshall,2017-03-04,6.3,3143,3,2,1,205.0,116.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836,14.5,-0.2772585669781931,3,107,5
Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,2016-06-04,6.3,3143,2,1,2,0.0,126.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836,25.2,1.0,6,46,5
Armadale,11/17 Myamyn St,2,u,3625000.0,S,Jellis,2016-06-04,6.3,3143,3,2,2,0.0,126.0,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836,18.0,1.0,6,10,5
Armadale,526 Orrong Rd,4,h,3000000.0,VB,Jellis,2016-06-04,6.3,3143,4,2,2,1581.0,126.0,Stonnington,-37.858,145.0111,Southern Metropolitan,4836,12.6,-0.8523725834797891,6,82,5
Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,2016-05-07,6.3,3143,8,2,2,693.0,126.0,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836,8.4,-0.6923076923076923,5,46,5
Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,2016-05-07,6.3,3143,3,2,1,2113.0,14.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836,1.75,-0.9868359191349318,5,46,5
Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,2016-05-07,6.3,3143,2,1,1,0.0,126.0,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836,25.2,1.0,5,46,5
Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,2016-05-07,6.3,3143,2,2,2,246.0,126.0,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836,18.0,-0.3225806451612903,5,46,5
Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,2016-10-08,6.3,3143,3,1,1,0.0,126.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836,21.0,1.0,10,56,5
Armadale,10 William St,1,h,1435000.0,SP,Jellis,2016-10-08,6.3,3143,2,2,1,144.0,107.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836,21.4,-0.14741035856573706,10,116,5
Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,2016-09-10,6.3,3143,1,1,1,0.0,38.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836,12.666666666666666,1.0,9,41,5
Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,2016-12-10,6.3,3143,1,1,1,0.0,126.0,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836,42.0,1.0,12,46,5
Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,2016-12-10,6.3,3143,2,2,2,0.0,126.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836,21.0,1.0,12,46,5
Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,2016-12-10,6.3,3143,2,1,1,0.0,73.0,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836,14.6,1.0,12,46,5
Armadale,40 New St,2,h,1210000.0,S,Marshall,2016-11-12,6.3,3143,2,1,0,249.0,96.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836,19.2,-0.4434782608695652,11,106,5
Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,2016-11-12,6.3,3143,4,2,2,624.0,222.0,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836,22.2,-0.475177304964539,11,116,5
Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,2016-05-14,6.3,3143,1,1,0,881.0,126.0,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836,42.0,-0.7497517378351539,5,46,5
Armadale,791 High St,3,h,1800000.0,PI,RT,2016-10-15,6.3,3143,3,2,2,405.0,121.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836,15.125,-0.5399239543726235,10,106,5
Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,2016-10-15,6.3,3143,4,1,2,495.0,163.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836,18.11111111111111,-0.5045592705167173,10,116,5
Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,2016-04-16,6.3,3143,1,1,1,0.0,126.0,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836,42.0,1.0,4,46,5
Armadale,367 Dandenong Rd,6,h,5525000.0,S,Marshall,2016-09-17,6.3,3143,5,3,4,1491.0,516.0,Stonnington,-37.8602,145.013,Southern Metropolitan,4836,36.857142857142854,-0.4857997010463378,9,81,5
